"age" "proxy_signal"
"118" 118 0.761564567320065
"119" 119 1.98402272996813
"120" 120 0.415483489196932
"121" 121 -0.470562924614289
"122" 122 1.85216875676762
"123" 123 0.409742906512402
"124" 124 0.0844875906823835
"125" 125 0.0852637053951253
"126" 126 1.79427154103332
"127" 127 0.214330771562517
"128" 128 1.7341292448376
"129" 129 1.93845861392675
"130" 130 0.823347975745476
"131" 131 1.58164936325287
"132" 132 1.20016767714661
"133" 133 0.144138002415488
"134" 134 2.10488329567638
"135" 135 2.68171377827845
"136" 136 1.54267158159689
"137" 137 0.47074702976311
"138" 138 0.359679109248662
"139" 139 1.32462313287768
"140" 140 -0.37774403593515
"141" 141 -0.362268107812873
"142" 142 0.611930522280783
"143" 143 -0.77473454656051
"144" 144 -0.210535919794079
"145" 145 1.26588368179134
"146" 146 0.965491160644223
"147" 147 -0.864773751019267
"148" 148 1.31993810280362
"149" 149 0.977764633605042
"150" 150 0.881410461873621
"151" 151 -1.17135009065737
"152" 152 -0.448398001219573
"153" 153 -0.113028315877837
"154" 154 -0.439525548088007
"155" 155 3.10550851198715
"156" 156 -0.609402099905305
"157" 157 -0.898507376814451
"158" 158 2.60349129282273
"159" 159 0.833433799075985
"160" 160 0.475940676363409
"161" 161 0.877568161349175
"162" 162 1.44782947558111
"163" 163 0.521306544946907
"164" 164 1.49344252486615
"165" 165 2.26198627065485
"166" 166 1.4329150560338
"167" 167 -0.528304160108416
"168" 168 1.67271812265521
"169" 169 -0.0203023185284877
"170" 170 1.93279021080872
"171" 171 1.49358175150273
"172" 172 2.48751069606745
"173" 173 1.3700312403635
"174" 174 1.20232092101526
"175" 175 1.79023362861644
"176" 176 -0.192698292544502
"177" 177 0.829833968445479
"178" 178 1.11594942893962
"179" 179 2.77608114753058
"180" 180 -0.744853745648643
"181" 181 1.29857597046989
"182" 182 3.0799332063052
"183" 183 0.813932109348402
"184" 184 1.44829713339815
"185" 185 0.0427949940136856
"186" 186 1.3713924997627
"187" 187 -0.538597716022663
"188" 188 0.456457897256776
"189" 189 -1.25787652127254
"190" 190 -1.4419344031258
"191" 191 0.0897577845877085
"192" 192 -0.0562296580361275
"193" 193 2.89404753431206
"194" 194 -0.667193431680264
"195" 195 1.24984370932422
"196" 196 -0.635733682562109
"197" 197 2.40143451443098
"198" 198 1.63546842692754
"199" 199 0.756232777272421
"200" 200 0.959281082307257
"201" 201 0.537266409119817
"202" 202 2.35862294376037
"203" 203 1.89791887382027
"204" 204 0.707559432846855
"205" 205 0.116499287200216
"206" 206 0.553261284692839
"207" 207 2.01060709553342
"208" 208 1.14601826356151
"209" 209 0.216321743682692
"210" 210 1.4857806331826
"211" 211 1.44134181499459
"212" 212 1.23030096048329
"213" 213 -0.17916822316349
"214" 214 1.04027175316666
"215" 215 0.708412091472698
"216" 216 1.38934438586725
"217" 217 1.30763862664219
"218" 218 0.769954732156775
"219" 219 -0.344535943969254
"220" 220 2.02711707464025
"221" 221 -3.54283200610872
"222" 222 2.0697151570679
"223" 223 0.395875580015667
"224" 224 0.387697409508535
"225" 225 -0.573547001759398
"226" 226 1.40345674012003
"227" 227 0.214706980785008
"228" 228 1.34065875897334
"229" 229 1.27624840713984
"230" 230 2.62480530114192
"231" 231 1.38771558244809
"232" 232 2.58930684782815
"233" 233 1.71123773780236
"234" 234 0.122026086700416
"235" 235 2.05016853334411
"236" 236 -0.0428749869625671
"237" 237 1.72662760225593
"238" 238 -0.0281861981819275
"239" 239 0.531250277388343
"240" 240 1.14630435913405
"241" 241 -1.32963712690577
"242" 242 2.30660788410083
"243" 243 0.866194611731474
"244" 244 -0.12370795735549
"245" 245 0.465614652813607
"246" 246 1.47238974008588
"247" 247 1.60643732459288
"248" 248 1.49766374279289
"249" 249 0.156385839119558
"250" 250 3.53807404562366
"251" 251 0.478626652460055
"252" 252 0.36625269447044
"253" 253 2.60789344560665
"254" 254 -0.650211562036584
"255" 255 1.52495578737485
"256" 256 2.8026871330958
"257" 257 0.846671042065581
"258" 258 1.67227323446294
"259" 259 0.300011407515184
"260" 260 2.85202169460195
"261" 261 0.645705213068288
"262" 262 0.956572758022094
"263" 263 1.37812871986594
"264" 264 1.08201236052156
"265" 265 0.446805539501965
"266" 266 -0.245315012306722
"267" 267 0.63688863725561
"268" 268 1.84611517847554
"269" 269 2.08690002466613
"270" 270 -0.483999699570727
"271" 271 0.572721010756971
"272" 272 2.06860439170652
"273" 273 0.538977143760763
"274" 274 0.451877717363301
"275" 275 2.48046484210792
"276" 276 1.24922070535312
"277" 277 2.24834204358939
"278" 278 0.515504614938447
"279" 279 -0.4245146630745
"280" 280 -0.193452189012944
"281" 281 1.29329811053394
"282" 282 1.72670733017198
"283" 283 -0.206250271471143
"284" 284 0.367871941115093
"285" 285 0.657168807545046
"286" 286 0.327680522581296
"287" 287 -0.796348078290804
"288" 288 1.7638678474829
"289" 289 2.78561681038271
"290" 290 0.325155162771353
"291" 291 0.933538351870504
"292" 292 0.98631879973735
"293" 293 2.34243856366477
"294" 294 1.17070643833199
"295" 295 0.952919639338812
"296" 296 1.93388874620319
"297" 297 1.20975894338146
"298" 298 2.24828758679887
"299" 299 -0.497086327145354
"300" 300 0.265184686699224
"301" 301 0.0223843152587813
"302" 302 1.68517254379855
"303" 303 -0.112989403018235
"304" 304 0.30389336405984
"305" 305 2.83150975627043
"306" 306 1.56661890203816
"307" 307 2.23840548857049
"308" 308 0.905114639671107
"309" 309 0.177732448923479
"310" 310 0.178936311139908
"311" 311 0.432047167204959
"312" 312 1.74701878684657
"313" 313 1.93599185598618
"314" 314 1.02877251441908
"315" 315 -0.137207940971388
"316" 316 1.44484943294477
"317" 317 0.270936046684361
"318" 318 0.408495391875687
"319" 319 0.972771454592697
"320" 320 -0.179702960794661
"321" 321 0.246481607246544
"322" 322 0.993535422769112
"323" 323 0.439470419447274
"324" 324 1.65490970562878
"325" 325 1.12992266886884
"326" 326 1.95522544510213
"327" 327 3.10012518746621
"328" 328 1.01075890009521
"329" 329 2.05534705083686
"330" 330 1.64077175588077
"331" 331 0.293452336308523
"332" 332 0.632448126651661
"333" 333 0.567584495485577
"334" 334 2.02087952581499
"335" 335 -0.0244862589622302
"336" 336 1.75138386338799
"337" 337 1.16047624402387
"338" 338 -0.222827914391776
"339" 339 0.131647113082089
"340" 340 1.12276322743169
"341" 341 1.76581202932296
"342" 342 -0.157112986855555
"343" 343 0.768308777527508
"344" 344 2.73811475816886
"345" 345 1.17444871157328
"346" 346 1.15808586191491
"347" 347 1.59949475160496
"348" 348 -0.262087762202643
"349" 349 0.539355009043548
"350" 350 -1.49579327538198
"351" 351 1.94694175524965
"352" 352 0.775431223456722
"353" 353 0.785139209926797
"354" 354 0.652861153108479
"355" 355 -0.221772474154715
"356" 356 0.747197429375048
"357" 357 0.514590465294371
"358" 358 0.24176640371628
"359" 359 2.11158934735127
"360" 360 1.47409336199158
"361" 361 2.67128775559085
"362" 362 0.20982703643526
"363" 363 2.26592150603516
"364" 364 0.0316760843964338
"365" 365 2.11423567539078
"366" 366 0.160118410496368
"367" 367 2.36730640578708
"368" 368 -1.01721678081519
"369" 369 0.237892455525193
"370" 370 1.95453883465614
"371" 371 1.7660796667631
"372" 372 0.341740664469223
"373" 373 -0.52570186820159
"374" 374 0.989176920535777
"375" 375 -0.376056285724842
"376" 376 -0.0796417525151912
"377" 377 -2.01669112366417
"378" 378 0.500050298949625
"379" 379 1.00170237657403
"380" 380 1.22626311199117
"381" 381 1.94139420420097
"382" 382 0.801885690691923
"383" 383 -0.94402707605504
"384" 384 2.06549981025743
"385" 385 0.0764948845785077
"386" 386 0.525351826867492
"387" 387 -0.419865317578458
"388" 388 0.18919305442752
"389" 389 -0.216536293239578
"390" 390 0.0160026421977195
"391" 391 1.61236263189886
"392" 392 0.832443070644536
"393" 393 -0.92917415729264
"394" 394 1.5572463089174
"395" 395 1.1845646847317
"396" 396 2.13363502594794
"397" 397 0.502511014393456
"398" 398 1.04629578437963
"399" 399 1.70161215159173
"400" 400 0.31769308100049
"401" 401 -0.0261202068730575
"402" 402 0.555844769198414
"403" 403 -0.4295890535605
"404" 404 0.316655412932237
"405" 405 2.04024828796669
"406" 406 1.68066439331975
"407" 407 -0.628704366531442
"408" 408 1.57651901285323
"409" 409 0.0900233667663383
"410" 410 0.331562570093897
"411" 411 -0.358418994392083
"412" 412 0.912806273624511
"413" 413 1.87307399278849
"414" 414 0.0335971622589528
"415" 415 -0.862484256800247
"416" 416 -0.855652555273986
"417" 417 1.63171357982037
"418" 418 0.158773419983872
"419" 419 0.257075936164092
"420" 420 0.204189064585509
"421" 421 -0.255642994395362
"422" 422 -0.17602307291253
"423" 423 0.514921418379832
"424" 424 2.03060544959561
"425" 425 -0.966839784025367
"426" 426 0.441486595685534
"427" 427 -0.336659805142577
"428" 428 1.08891277274604
"429" 429 0.734421893341004
"430" 430 1.50041773035282
"431" 431 0.147144369216495
"432" 432 0.82079368624066
"433" 433 0.502676070873734
"434" 434 -1.57132474700394
"435" 435 0.0616665816610181
"436" 436 -0.178501075095112
"437" 437 -0.726617320170809
"438" 438 0.290015106979515
"439" 439 0.101709143162433
"440" 440 2.74423920021175
"441" 441 0.402484920969873
"442" 442 1.04217636390811
"443" 443 0.864875870830841
"444" 444 -1.56394092973967
"445" 445 -0.673303094572644
"446" 446 1.02622165867658
"447" 447 -0.111120263392404
"448" 448 -0.158644090981958
"449" 449 -0.0525336473060739
"450" 450 -0.84340377626033
"451" 451 0.132152896234897
"452" 452 0.0681349399698189
"453" 453 0.221112397018375
"454" 454 -0.984577370297461
"455" 455 0.185367188846595
"456" 456 0.140646784008108
"457" 457 -0.740103821754404
"458" 458 0.284427698897945
"459" 459 -0.401512258191218
"460" 460 -1.15640149790669
"461" 461 -1.6068436841694
"462" 462 2.01889840510334
"463" 463 1.10052011489158
"464" 464 0.0481949657134545
"465" 465 -0.204424139583297
"466" 466 -0.207315278981748
"467" 467 -0.605704568500739
"468" 468 1.10518473018801
"469" 469 -1.3463352655141
"470" 470 0.168577811427701
"471" 471 0.577565820005256
"472" 472 -0.25851807973818
"473" 473 -1.03647408406735
"474" 474 -0.44886824107762
"475" 475 0.563106878045688
"476" 476 0.462963793301348
"477" 477 0.980686490129011
"478" 478 0.948116522965843
"479" 479 -0.797333907316382
"480" 480 0.757650844663505
"481" 481 0.880430546298724
"482" 482 0.365995353347275
"483" 483 -0.509857448305599
"484" 484 -0.206635907261653
"485" 485 0.56428374281496
"486" 486 -1.05129126623309
"487" 487 0.216279747761755
"488" 488 0.774697444050245
"489" 489 0.585213800225588
"490" 490 0.68807705254867
"491" 491 1.76583676568963
"492" 492 0.458174655238467
"493" 493 -2.38140046852396
"494" 494 -1.27612572923901
"495" 495 -0.431844776670267
"496" 496 1.10240135460715
"497" 497 -0.730864836668122
"498" 498 -1.44626076566715
"499" 499 0.218371421150484
"500" 500 -0.726841158714607
"501" 501 0.633280232317358
"502" 502 -0.251677405968318
"503" 503 -0.028509258044655
"504" 504 0.399593869316979
"505" 505 0.35011749439236
"506" 506 1.4783280764594
"507" 507 -1.90148352301675
"508" 508 -1.87987290991136
"509" 509 0.00728462962770533
"510" 510 -0.811325247488796
"511" 511 -0.661701120078707
"512" 512 0.893567455180428
"513" 513 -0.262985112061076
"514" 514 -0.706313151998033
"515" 515 -0.762040128151121
"516" 516 -0.0882133571727828
"517" 517 1.49117447611784
"518" 518 -1.28569544582051
"519" 519 -0.573679056516614
"520" 520 1.45558889816602
"521" 521 -0.502034694352977
"522" 522 -1.92103807428384
"523" 523 -1.67613192979352
"524" 524 -0.321284734998563
"525" 525 0.033900222243999
"526" 526 -0.101929383401533
"527" 527 -1.12778959892983
"528" 528 -0.325413845069607
"529" 529 -1.21780793576475
"530" 530 -1.94924209937705
"531" 531 -0.896496899623208
"532" 532 -0.501720607619659
"533" 533 -0.814476129390481
"534" 534 0.932197510113393
"535" 535 0.0387229314058168
"536" 536 -0.0245631565637851
"537" 537 -1.34581921777479
"538" 538 0.270646174589873
"539" 539 0.13156618055075
"540" 540 -0.0949097340527046
"541" 541 -1.93771028131315
"542" 542 -0.23890294890044
"543" 543 0.191746549768992
"544" 544 -2.21898060537528
"545" 545 -0.534828234112326
"546" 546 -1.24132576355135
"547" 547 -2.5149670669558
"548" 548 -2.86490494453042
"549" 549 0.39769924581082
"550" 550 1.94578017666317
"551" 551 -0.298583361579867
"552" 552 -0.125217351951667
"553" 553 0.0876335466185407
"554" 554 0.394279227611465
"555" 555 -0.30626997373805
"556" 556 -0.654669932387376
"557" 557 -0.214788734942552
"558" 558 -1.03809341972001
"559" 559 2.79112978853677
"560" 560 1.10945615119308
"561" 561 0.0417369885525966
"562" 562 -1.58171583625118
"563" 563 1.34636811517767
"564" 564 1.36198720219211
"565" 565 0.237036432185602
"566" 566 0.997643364761567
"567" 567 -1.5542981672943
"568" 568 0.939110806405094
"569" 569 0.212710208105404
"570" 570 -0.246776449947846
"571" 571 1.33205613865272
"572" 572 -0.568712965780572
"573" 573 -0.592758074094892
"574" 574 0.121930167890548
"575" 575 -0.209872271827825
"576" 576 1.00676945835035
"577" 577 -1.34529803575908
"578" 578 1.15183832433395
"579" 579 -0.525299327267993
"580" 580 -0.557362789524106
"581" 581 -0.844058208491913
"582" 582 -2.38054571160045
"583" 583 -1.067422410013
"584" 584 0.949117043417699
"585" 585 -1.22391832388
"586" 586 0.205438237464062
"587" 587 -0.929763372961521
"588" 588 -1.22258994326502
"589" 589 -1.8372820423159
"590" 590 -0.844638328256174
"591" 591 0.82903828041364
"592" 592 -0.43107297129382
"593" 593 -1.52652846225685
"594" 594 -1.45396399086642
"595" 595 -1.08655431302464
"596" 596 -1.47128681694785
"597" 597 -1.47551331165664
"598" 598 -1.65917398917677
"599" 599 -0.167003083116362
"600" 600 -0.39874170522184
"601" 601 -1.14105023159659
"602" 602 0.627187538544247
"603" 603 1.06837333711032
"604" 604 -0.545493734301451
"605" 605 -0.739511682286448
"606" 606 0.579157487262847
"607" 607 -0.0552099717152486
"608" 608 -2.05775034994376
"609" 609 -0.885202645012808
"610" 610 -0.188450006544619
"611" 611 -0.311465937570652
"612" 612 -1.12522266103033
"613" 613 0.135641263322937
"614" 614 -0.212275739748558
"615" 615 0.509572640489398
"616" 616 1.70951184346046
"617" 617 -1.61908292794642
"618" 618 -1.14318757967005
"619" 619 -0.801052023315534
"620" 620 -1.17246567024826
"621" 621 -0.940855915300808
"622" 622 -0.66081628235524
"623" 623 -0.605081125816544
"624" 624 -1.68584974924625
"625" 625 -2.26122110437046
"626" 626 -0.881703085646957
"627" 627 1.01598693646528
"628" 628 -1.27395204242858
"629" 629 -1.97089556689328
"630" 630 -0.754709921217525
"631" 631 0.180468163119671
"632" 632 0.668282149255755
"633" 633 -0.618800039974444
"634" 634 -1.0455824385274
"635" 635 -0.189843162805139
"636" 636 -0.449345494412437
"637" 637 -1.70077519616106
"638" 638 -0.731238315004874
"639" 639 -1.05874882797936
"640" 640 0.0192930149818553
"641" 641 -2.12478980724982
"642" 642 -1.79047253079559
"643" 643 -1.91271251101753
"644" 644 -1.34099023045425
"645" 645 -0.589653186937565
"646" 646 -0.548738812390279
"647" 647 0.377211276395539
"648" 648 0.487461360479406
"649" 649 1.25033943885342
"650" 650 0.645474452000444
"651" 651 0.639255165581647
"652" 652 -1.99073855785256
"653" 653 -1.26812627874748
"654" 654 -0.803359250030311
"655" 655 -0.593373688835877
"656" 656 -1.943380904854
"657" 657 -0.224342760568361
"658" 658 1.17462455684505
"659" 659 -1.52072764968411
"660" 660 -0.528787251600676
"661" 661 -0.98207615474029
"662" 662 -0.292366895802717
"663" 663 -1.71303791329876
"664" 664 -1.76464356231232
"665" 665 -1.49722310083482
"666" 666 -1.43562418691948
"667" 667 0.512116295645755
"668" 668 -1.99916616884228
"669" 669 -0.788151033222967
"670" 670 -0.554589809936838
"671" 671 -1.80654140523618
"672" 672 -1.74693591088198
"673" 673 1.0274249956155
"674" 674 -1.91314688867217
"675" 675 -1.69230428355035
"676" 676 -0.921365756103593
"677" 677 -0.769247187550658
"678" 678 -0.169033505800367
"679" 679 -0.292837060203399
"680" 680 -1.65308362712406
"681" 681 -0.0571366847633118
"682" 682 -1.87157415694165
"683" 683 -0.849437436365679
"684" 684 1.24970365781339
"685" 685 -1.41652369072091
"686" 686 -0.0961254347279301
"687" 687 -0.321401249892845
"688" 688 -1.60778746761868
"689" 689 -1.66581627888589
"690" 690 -3.17580144422802
"691" 691 -1.24822236819309
"692" 692 0.133898121873807
"693" 693 -0.52234788850133
"694" 694 -0.546181510977497
"695" 695 -0.396878015531311
"696" 696 0.345098016474047
"697" 697 -0.0192866799517482
"698" 698 -1.63511329865
"699" 699 -0.298835759634214
"700" 700 -0.129774985409372
"701" 701 -0.982414235196934
"702" 702 -0.758901862235012
"703" 703 -2.57182706650034
"704" 704 -2.93392011355806
"705" 705 -1.91573134143135
"706" 706 0.960183594044686
"707" 707 -0.49898895348152
"708" 708 -1.82288839236967
"709" 709 -1.93233866082985
"710" 710 -1.08196364311778
"711" 711 -0.599055356032818
"712" 712 0.209471476795652
"713" 713 -0.957461663239599
"714" 714 -0.748022139150908
"715" 715 -0.763130017969192
"716" 716 -1.35183439316966
"717" 717 -0.313693703128161
"718" 718 0.122963576150602
"719" 719 -2.68503613099654
"720" 720 -0.138004821980016
"721" 721 -0.792199709258519
"722" 722 -1.68976873107167
"723" 723 0.581392252412047
"724" 724 -0.0581286529325736
"725" 725 0.791010154599653
"726" 726 -0.337295048366983
"727" 727 -0.0623010163646466
"728" 728 1.01308649758115
"729" 729 -1.90733779564799
"730" 730 -1.19065019494749
"731" 731 -0.582036163265062
"732" 732 -1.6942459460337
"733" 733 0.350967523966161
"734" 734 -1.04336381760815
"735" 735 -0.245336310975676
"736" 736 -0.675923145786705
"737" 737 -1.60043929225614
"738" 738 -0.658641790446926
"739" 739 -0.156195793857227
"740" 740 -0.0988903563501998
"741" 741 0.311407516858794
"742" 742 0.286525272387293
"743" 743 -0.383668188834493
"744" 744 -1.65807592304162
"745" 745 -1.68737333578975
"746" 746 -1.74887093497093
"747" 747 -1.11363477625757
"748" 748 -1.79547508240605
"749" 749 -1.33095082938403
"750" 750 -0.345292366646066
"751" 751 -1.16522199524135
"752" 752 -1.74370944779124
"753" 753 -1.01433044127245
"754" 754 -1.78104484387088
"755" 755 -0.866105255429244
"756" 756 -0.826717683228955
"757" 757 -2.30485485189377
"758" 758 -0.948759720251889
"759" 759 -1.2853607488487
"760" 760 -0.224352139375448
"761" 761 -0.985775603461819
"762" 762 2.38121835071414
"763" 763 -1.67405650645445
"764" 764 -0.939934624965945
"765" 765 -0.572853994787613
"766" 766 -1.57250899430277
"767" 767 -0.219256278034907
"768" 768 -1.4786506183293
"769" 769 -2.73732821705243
"770" 770 -1.83932336236135
"771" 771 -0.917506070333145
"772" 772 -0.863295886151223
"773" 773 -1.78287675867086
"774" 774 -0.790505602030624
"775" 775 -0.241787322448447
"776" 776 -0.458855952749034
"777" 777 -1.97718825112275
"778" 778 -3.22059740340081
"779" 779 -2.34433197203895
"780" 780 0.284565336763708
"781" 781 -0.367548485929888
"782" 782 0.766695069855445
"783" 783 -0.561330377395302
"784" 784 -0.916013977199842
"785" 785 -1.80558866133963
"786" 786 -0.553096211466799
"787" 787 -1.13842851731402
"788" 788 0.797254890483721
"789" 789 -0.949549695001919
"790" 790 -2.81743839739746
"791" 791 -1.31499664023342
"792" 792 0.0610254681160397
"793" 793 -1.02250795836742
"794" 794 0.95140857753935
"795" 795 -0.487634568223631
"796" 796 -0.365283410313479
"797" 797 -0.379867061644358
"798" 798 0.532828895085659
"799" 799 -1.18195091033354
"800" 800 -1.09322162372125
"801" 801 -1.60444942059396
"802" 802 -0.127491211233826
"803" 803 0.184814348701004
"804" 804 0.649856770938714
"805" 805 -1.42244276320381
"806" 806 -1.15824518997097
"807" 807 0.900417768794051
"808" 808 -2.40915761737647
"809" 809 -1.97965926826255
"810" 810 -0.0487219633315836
"811" 811 -0.0670174237309008
"812" 812 1.00646573577808
"813" 813 -0.151071639665672
"814" 814 -2.5331914337889
"815" 815 0.208955278134777
"816" 816 1.16384350668857
"817" 817 -0.63220805148146
"818" 818 -1.85805796631109
"819" 819 -1.95928728193422
"820" 820 -0.506730947172519
"821" 821 -0.782431500192654
"822" 822 -0.519340518392415
"823" 823 -1.45593041033421
"824" 824 -0.225160064146487
"825" 825 -0.222260452356953
"826" 826 0.734679808792961
"827" 827 0.749166961621296
"828" 828 -1.53593979672504
"829" 829 -0.223353465906087
"830" 830 -0.37729803223002
"831" 831 0.0152756914240845
"832" 832 -0.85170343794377
"833" 833 0.505971191574329
"834" 834 0.939716132808751
"835" 835 0.681783574349916
"836" 836 -0.749472112520116
"837" 837 -1.19146754754985
"838" 838 -0.851614351990583
"839" 839 0.357754320623943
"840" 840 0.138617011466705
"841" 841 -0.619944680700942
"842" 842 -1.51306893959314
"843" 843 -0.540999848040867
"844" 844 -2.35800621920818
"845" 845 -0.562229321329438
"846" 846 0.682833655178709
"847" 847 -1.48741022756458
"848" 848 -1.31954445991052
"849" 849 -1.94383530408273
"850" 850 -0.849005473522284
"851" 851 0.0971337893552343
"852" 852 -1.05062576245876
"853" 853 -0.741703111980484
"854" 854 -2.36554531855438
"855" 855 -2.64462146817002
"856" 856 -1.20142909018962
"857" 857 -1.78819858488123
"858" 858 -1.39956553177665
"859" 859 -0.19148882200971
"860" 860 0.315889894912429
"861" 861 -1.11116037376292
"862" 862 -2.55371386550299
"863" 863 -0.23788891259669
"864" 864 -0.291358156937662
"865" 865 -1.48026785201609
"866" 866 -1.34235626215886
"867" 867 -1.02027279418707
"868" 868 -1.46741413052199
"869" 869 -1.01767143041632
"870" 870 -0.982165496400708
"871" 871 0.0791351192370062
"872" 872 -0.0719089277797613
"873" 873 0.797859185986946
"874" 874 -0.521425875725503
"875" 875 -0.468318852560505
"876" 876 -1.3570218464762
"877" 877 -3.73726871517328
"878" 878 -1.47402082237195
"879" 879 -1.62878169289704
"880" 880 -0.177478646894026
"881" 881 -1.31274274696486
"882" 882 -2.17091654018641
"883" 883 -0.2656249527593
"884" 884 -1.80903510803494
"885" 885 -0.462105820392531
"886" 886 -0.606672329561638
"887" 887 -1.9340467297197
"888" 888 0.381476249588736
"889" 889 -0.886003810294033
"890" 890 -0.126828546003333
"891" 891 0.28691767736602
"892" 892 -0.821629395410835
"893" 893 1.14445430416726
"894" 894 -0.819684328191932
"895" 895 -0.0393775640793066
"896" 896 -1.05439678685684
"897" 897 -0.924510853867425
"898" 898 -0.357041278128212
"899" 899 -1.62412248095488
"900" 900 -1.01722451682646
"901" 901 0.210461171077484
"902" 902 0.471784181350877
"903" 903 -1.61041545429959
"904" 904 -0.618828347067405
"905" 905 -1.77060745867497
"906" 906 -0.18489370795215
"907" 907 -0.518786977015811
"908" 908 -0.0845950039333348
"909" 909 0.0943628705888834
"910" 910 -0.595277432303762
"911" 911 0.0446332815509419
"912" 912 -0.203132169187102
"913" 913 -1.13580424665133
"914" 914 -1.69419386785477
"915" 915 -2.80288170804386
"916" 916 -0.158626901937374
"917" 917 -0.690701307672916
"918" 918 -1.32953024882436
"919" 919 0.593782532297704
"920" 920 -1.36877008165481
"921" 921 -0.463592520829847
"922" 922 -0.914113624383962
"923" 923 0.0515171429401711
"924" 924 0.290964612251228
"925" 925 -0.253459319346744
"926" 926 -1.03131644273097
"927" 927 -0.493058206702943
"928" 928 0.46638462717147
"929" 929 0.225364688095923
"930" 930 -0.194067031164096
"931" 931 -0.993046331991493
"932" 932 -1.70315249078647
"933" 933 1.11354077253942
"934" 934 -1.33398378119359
"935" 935 -0.543421807714136
"936" 936 0.553414891802334
"937" 937 0.213053788648478
"938" 938 -1.03925234067486
"939" 939 -0.983185788081653
"940" 940 0.73261278150748
"941" 941 -0.664194470055841
"942" 942 -0.636668821109117
"943" 943 -0.600531448811226
"944" 944 0.000343328592494807
"945" 945 -0.399903401671443
"946" 946 -2.22903415096349
"947" 947 1.04820698062382
"948" 948 0.399498319135236
"949" 949 -1.1394255654371
"950" 950 -0.766873325681653
"951" 951 -0.606928262678137
"952" 952 -0.332960971560872
"953" 953 -1.0453105558658
"954" 954 1.65441730351049
"955" 955 -2.33630399437076
"956" 956 1.36513510780414
"957" 957 -0.603437963327532
"958" 958 -0.0822784879367409
"959" 959 -0.811900313187476
"960" 960 1.15415365358783
