"depth" "proxy_signal" "age"
"85" 25.5 0.120205026407917 NA
"86" 25.8 0.156169110509774 NA
"87" 26.1 0.789735237937643 NA
"88" 26.4 1.38394317668617 NA
"89" 26.7 0.346829896783832 NA
"90" 27 1.97058679382653 NA
"91" 27.3 1.97390310040595 NA
"92" 27.6 0.959821485888848 NA
"93" 27.9 -0.430274718511223 NA
"94" 28.2 -0.225333531321767 NA
"95" 28.5 -0.256147669682535 NA
"96" 28.8 2.70502290166625 NA
"97" 29.1 1.26036984955424 NA
"98" 29.4 1.62731929600548 NA
"99" 29.7 0.143210995743475 NA
"100" 30 -0.517201514733053 NA
"101" 30.3000000000001 0.93716169107372 NA
"102" 30.6000000000001 1.04547328008595 NA
"103" 30.9000000000001 -0.215120419461409 NA
"104" 31.2000000000001 -1.17371815499178 NA
"105" 31.5000000000001 1.7688421865407 NA
"106" 31.8000000000001 1.27540139020502 NA
"107" 32.1000000000001 1.10287262933266 NA
"108" 32.4 1.04414264554706 NA
"109" 32.7 0.499463056805483 NA
"110" 33 0.302687241498174 NA
"111" 33.3 0.039386552676768 NA
"112" 33.6 0.597188081061131 NA
"113" 33.9 1.59718171532113 NA
"114" 34.2 -1.24856143253955 NA
"115" 34.5 0.609863892587361 NA
"116" 34.8 1.38015400427095 NA
"117" 35.1 0.31100113092979 NA
"118" 35.4 2.17695723263779 NA
"119" 35.7 1.9057453433825 NA
"120" 36 -1.14918191438839 NA
"121" 36.3 0.720619740438466 NA
"122" 36.6 4.07153188757779 NA
"123" 36.9 0.446804471647818 NA
"124" 37.2 0.404082315916798 NA
"125" 37.5 -0.886871143617346 NA
"126" 37.8 1.6860011716915 NA
"127" 38.1 2.99994712799504 NA
"128" 38.4 2.00042029984894 NA
"129" 38.7 -0.0842814206726444 NA
"130" 39 0.123899634465025 NA
"131" 39.3 0.597601686671392 NA
"132" 39.6 0.461679911957054 NA
"133" 39.9 -0.248551604668534 NA
"134" 40.2 -0.0671058739954714 NA
"135" 40.5 1.10295881167141 NA
"136" 40.8 3.21328615794945 NA
"137" 41.1 0.617281492432605 NA
"138" 41.4 1.08586278783702 NA
"139" 41.7 0.361886757618523 NA
"140" 42 1.6256304280592 NA
"141" 42.3 0.834064776518236 NA
"142" 42.6 0.714888105893224 NA
"143" 42.8999999999999 -0.12098433114435 NA
"144" 43.1999999999999 0.772902250106712 NA
"145" 43.4999999999999 -1.59254399118128 NA
"146" 43.7999999999999 0.986770697527628 NA
"147" 44.0999999999999 0.821743837842245 NA
"148" 44.3999999999999 0.156622051658984 NA
"149" 44.6999999999999 1.32509315037532 NA
"150" 44.9999999999999 1.067691996151 NA
"151" 45.2999999999999 0.790420509285947 NA
"152" 45.5999999999999 0.967393498924502 NA
"153" 45.8999999999999 2.57337856837186 NA
"154" 46.1999999999999 1.53816373838015 NA
"155" 46.4999999999999 0.205224349735077 NA
"156" 46.7999999999999 1.81559307938034 NA
"157" 47.0999999999999 0.360094687620565 NA
"158" 47.3999999999999 1.07210001130626 NA
"159" 47.6999999999999 2.16687158500237 NA
"160" 47.9999999999999 3.05142342062112 NA
"161" 48.2999999999999 2.50052968029188 NA
"162" 48.5999999999999 1.47389584536384 NA
"163" 48.8999999999999 0.450158263607634 NA
"164" 49.1999999999999 1.46481558073062 NA
"165" 49.4999999999999 -0.454285132459826 NA
"166" 49.7999999999999 -0.0638610006896684 NA
"167" 50.0999999999999 0.649183208390345 NA
"168" 50.3999999999999 1.40461842312366 NA
"169" 50.6999999999999 1.41662342848202 NA
"170" 50.9999999999999 1.45321423618886 NA
"171" 51.2999999999999 0.914503434516511 NA
"172" 51.5999999999999 0.00612799496659866 NA
"173" 51.8999999999999 1.46745684352923 NA
"174" 52.1999999999999 0.72243242788549 NA
"175" 52.4999999999999 1.51322385983045 NA
"176" 52.7999999999999 0.579080528785594 NA
"177" 53.0999999999999 1.49050537660985 NA
"178" 53.3999999999998 0.365225130001753 NA
"179" 53.6999999999998 1.18986461763463 NA
"180" 53.9999999999998 1.42401294972894 NA
"181" 54.2999999999998 1.16482133418414 NA
"182" 54.5999999999998 0.499797174171619 NA
"183" 54.8999999999998 1.90678101066826 NA
"184" 55.1999999999998 0.283825014716712 NA
"185" 55.4999999999998 -0.343525459481496 NA
"186" 55.7999999999998 0.699421137788711 NA
"187" 56.0999999999998 1.37253859180634 NA
"188" 56.3999999999998 0.443477621876702 NA
"189" 56.6999999999998 1.64186830281966 NA
"190" 56.9999999999998 1.54010037017293 NA
"191" 57.2999999999998 1.81065541752491 NA
"192" 57.5999999999998 2.13976997618233 NA
"193" 57.8999999999998 2.52429190858595 NA
"194" 58.1999999999998 1.83690604839827 NA
"195" 58.4999999999998 -0.0784878916842385 NA
"196" 58.7999999999998 1.582753565148 NA
"197" 59.0999999999998 0.751406224915158 NA
"198" 59.3999999999998 0.903073974114765 NA
"199" 59.6999999999998 -0.184154528095979 NA
"200" 59.9999999999998 0.601273241773592 NA
"201" 60.2999999999998 1.15870101781149 NA
"202" 60.5999999999998 1.73780684504567 NA
"203" 60.8999999999998 -0.207779538964188 NA
"204" 61.1999999999998 1.21521884094594 NA
"205" 61.4999999999998 1.05440914942781 NA
"206" 61.7999999999998 -0.355603304792843 NA
"207" 62.0999999999998 0.642962643197 NA
"208" 62.3999999999998 1.72525344917213 NA
"209" 62.6999999999998 2.72503553642317 NA
"210" 62.9999999999998 1.73504930837355 NA
"211" 63.2999999999998 1.49746673718448 NA
"212" 63.5999999999998 0.705773020634121 NA
"213" 63.8999999999997 0.350236435605655 NA
"214" 64.1999999999997 2.63531718662068 NA
"215" 64.4999999999997 2.64405511181894 NA
"216" 64.7999999999997 1.60405390655902 NA
"217" 65.0999999999997 1.46775722656804 NA
"218" 65.3999999999997 0.265566331150601 NA
"219" 65.6999999999997 2.03569839548848 NA
"220" 65.9999999999997 -0.0530278522834838 NA
"221" 66.2999999999997 1.65920638111626 NA
"222" 66.5999999999997 0.945786826591676 NA
"223" 66.8999999999997 -0.110653359205315 NA
"224" 67.1999999999997 0.806905451511905 NA
"225" 67.4999999999997 -0.383190325434028 NA
"226" 67.7999999999997 1.04786725387733 NA
"227" 68.0999999999997 0.996499996262033 NA
"228" 68.3999999999997 0.949516066760286 NA
"229" 68.6999999999997 1.82287547740866 NA
"230" 68.9999999999997 2.59087308087686 NA
"231" 69.2999999999997 1.68044958451587 NA
"232" 69.5999999999997 0.73206566340381 NA
"233" 69.8999999999997 1.97756857767659 NA
"234" 70.1999999999997 0.459512255671191 NA
"235" 70.4999999999997 0.167576084681332 NA
"236" 70.7999999999997 0.397130650100561 NA
"237" 71.0999999999997 1.40056166713902 NA
"238" 71.3999999999997 1.0489511710213 NA
"239" 71.6999999999997 0.827760563691238 NA
"240" 71.9999999999997 1.81253939272148 NA
"241" 72.2999999999997 0.383487065787165 NA
"242" 72.5999999999997 0.139577846045693 NA
"243" 72.8999999999997 0.19005713659927 NA
"244" 73.1999999999997 0.0219365090926804 NA
"245" 73.4999999999997 1.06831719796367 NA
"246" 73.7999999999997 1.7417698413073 NA
"247" 74.0999999999997 1.077317548139 NA
"248" 74.3999999999997 1.24943467231506 NA
"249" 74.6999999999996 0.78324182017811 NA
"250" 74.9999999999996 0.540997318914522 NA
"251" 75.2999999999996 0.113808513091687 NA
"252" 75.5999999999996 -0.276862342052987 NA
"253" 75.8999999999996 -0.831839953075823 NA
"254" 76.1999999999996 1.20715667020836 NA
"255" 76.4999999999996 1.01981315069456 NA
"256" 76.7999999999996 1.42113461724067 NA
"257" 77.0999999999996 1.46530787004351 NA
"258" 77.3999999999996 0.891750025072458 NA
"259" 77.6999999999996 -0.487704589778897 NA
"260" 77.9999999999996 2.79002603558042 NA
"261" 78.2999999999996 -0.815048838468383 NA
"262" 78.5999999999996 -0.00791981841304923 NA
"263" 78.8999999999996 2.00627112264184 NA
"264" 79.1999999999996 1.24902643128446 NA
"265" 79.4999999999996 1.70689858200499 NA
"266" 79.7999999999996 0.206405242867232 NA
"267" 80.0999999999996 -0.748623954729263 NA
"268" 80.3999999999996 0.543171985437026 NA
"269" 80.6999999999996 2.80111993729558 NA
"270" 80.9999999999996 -0.337754524102635 NA
"271" 81.2999999999996 2.67611447266146 NA
"272" 81.5999999999996 0.349740148346694 NA
"273" 81.8999999999996 0.728608090227815 NA
"274" 82.1999999999996 -0.556911613343532 NA
"275" 82.4999999999996 1.11944762292672 NA
"276" 82.7999999999996 2.59361893127799 NA
"277" 83.0999999999996 -0.88347866677367 NA
"278" 83.3999999999996 -1.19809329280439 NA
"279" 83.6999999999996 2.04261365446742 NA
"280" 83.9999999999996 1.05529732377037 NA
"281" 84.2999999999996 0.298605214661052 NA
"282" 84.5999999999996 1.09900538638257 NA
"283" 84.8999999999996 -0.692333558108625 NA
"284" 85.1999999999995 -2.34608741280455 NA
"285" 85.4999999999995 1.63711719035675 NA
"286" 85.7999999999995 1.35225418162001 NA
"287" 86.0999999999995 0.273842141797796 NA
"288" 86.3999999999995 1.22444821213346 NA
"289" 86.6999999999995 0.816856901071153 NA
"290" 86.9999999999995 0.407724887540056 NA
"291" 87.2999999999995 2.24564790495941 NA
"292" 87.5999999999995 0.852512070864606 NA
"293" 87.8999999999995 1.02058196159862 NA
"294" 88.1999999999995 0.199261546763719 NA
"295" 88.4999999999995 0.451208748982474 NA
"296" 88.7999999999995 0.715010046443249 NA
"297" 89.0999999999995 2.74264856069384 NA
"298" 89.3999999999995 1.67600822963213 NA
"299" 89.6999999999995 1.41358448868881 NA
"300" 89.9999999999995 0.656707571085202 NA
"301" 90.2999999999995 1.95094346734351 NA
"302" 90.5999999999995 0.598691051815992 NA
"303" 90.8999999999995 -0.191305278149359 NA
"304" 91.1999999999995 -0.367395217618159 NA
"305" 91.4999999999995 1.05434148843095 NA
"306" 91.7999999999995 1.02495890448666 NA
"307" 92.0999999999995 2.53482218715601 NA
"308" 92.3999999999995 1.82841815672878 NA
"309" 92.6999999999995 0.613530254764562 NA
"310" 92.9999999999995 2.2350542066588 NA
"311" 93.2999999999995 -0.330486792404799 NA
"312" 93.5999999999995 0.0704530915441423 NA
"313" 93.8999999999995 -0.446337631947981 NA
"314" 94.1999999999995 2.16386576084127 NA
"315" 94.4999999999995 1.60789092210308 NA
"316" 94.7999999999995 2.13414609518851 NA
"317" 95.0999999999995 1.94056968202814 NA
"318" 95.3999999999995 0.112277234171426 NA
"319" 95.6999999999994 0.880027490088327 NA
"320" 95.9999999999994 0.603246184953817 NA
"321" 96.2999999999994 0.942286052488756 NA
"322" 96.5999999999994 -0.030880125438596 NA
"323" 96.8999999999994 2.4581108801217 NA
"324" 97.1999999999994 2.05073587616528 NA
"325" 97.4999999999994 0.389549805526267 NA
"326" 97.7999999999994 1.74056559597541 NA
"327" 98.0999999999994 1.57647414890317 NA
"328" 98.3999999999994 1.52947264992767 NA
"329" 98.6999999999994 0.728001040976354 NA
"330" 98.9999999999994 0.628754708827877 NA
"331" 99.2999999999994 -0.131240003130133 NA
"332" 99.5999999999994 1.25366827041222 NA
"333" 99.8999999999994 2.1337444282503 NA
"334" 100.199999999999 0.995406615639365 NA
"335" 100.499999999999 1.67985796756408 NA
"336" 100.799999999999 2.39600928731306 NA
"337" 101.099999999999 -0.989951834638837 NA
"338" 101.399999999999 0.444876814219057 NA
"339" 101.699999999999 0.55040247454589 NA
"340" 101.999999999999 1.36896335949479 NA
"341" 102.299999999999 2.60723560238684 NA
"342" 102.599999999999 0.432340721564417 NA
"343" 102.899999999999 1.74081470703802 NA
"344" 103.199999999999 0.135224961674921 NA
"345" 103.499999999999 -0.661289304360378 NA
"346" 103.799999999999 1.13461655266204 NA
"347" 104.099999999999 1.96864064497859 NA
"348" 104.399999999999 2.40946185740162 NA
"349" 104.699999999999 0.493496272279858 NA
"350" 104.999999999999 2.77431964837862 NA
"351" 105.299999999999 0.208919216616967 NA
"352" 105.599999999999 1.39493285509997 NA
"353" 105.899999999999 -1.18307115226398 NA
"354" 106.199999999999 0.603743381519859 NA
"355" 106.499999999999 2.00435137694335 NA
"356" 106.799999999999 0.473067091003212 NA
"357" 107.099999999999 -0.377465768699823 NA
"358" 107.399999999999 0.696609387404142 NA
"359" 107.699999999999 0.997096609195884 NA
"360" 107.999999999999 -0.0928254856098071 NA
"361" 108.299999999999 0.0431666343077782 NA
"362" 108.599999999999 2.76712551665384 NA
"363" 108.899999999999 0.340785822018373 NA
"364" 109.199999999999 -1.07765405147377 NA
"365" 109.499999999999 1.48818602053129 NA
"366" 109.799999999999 2.03666975718279 NA
"367" 110.099999999999 -0.278499932950175 NA
"368" 110.399999999999 -0.0992524958146982 NA
"369" 110.699999999999 0.59719065325269 NA
"370" 110.999999999999 0.582305460657513 NA
"371" 111.299999999999 -0.671362964303415 NA
"372" 111.599999999999 -0.113262760352586 NA
"373" 111.899999999999 0.919648273831767 NA
"374" 112.199999999999 1.65741096033194 NA
"375" 112.499999999999 0.112941197841622 NA
"376" 112.799999999999 0.948395324392304 NA
"377" 113.099999999999 -1.41282689595487 NA
"378" 113.399999999999 -0.176645033456092 NA
"379" 113.699999999999 0.500105771714726 NA
"380" 113.999999999999 0.843765013797667 NA
"381" 114.299999999999 0.250427578275247 NA
"382" 114.599999999999 -0.0884973691076765 NA
"383" 114.899999999999 -0.375760193609502 NA
"384" 115.199999999999 0.410531464640201 NA
"385" 115.499999999999 -0.0870673606923535 NA
"386" 115.799999999999 -0.0155999569446662 NA
"387" 116.099999999999 0.244618200438666 NA
"388" 116.399999999999 0.147641049599158 NA
"389" 116.699999999999 1.52322692917498 NA
"390" 116.999999999999 2.15451973165677 NA
"391" 117.299999999999 0.871624259383678 NA
"392" 117.599999999999 1.07020595265205 NA
"393" 117.899999999999 -0.532830474870702 NA
"394" 118.199999999999 1.08497846387619 NA
"395" 118.499999999999 1.14266204898227 NA
"396" 118.799999999999 0.925300373618316 NA
"397" 119.099999999999 1.68828796884903 NA
"398" 119.399999999999 0.8061550945208 NA
"399" 119.699999999999 -0.758455701990447 NA
"400" 119.999999999999 1.80765641157923 NA
"401" 120.299999999999 -0.80604482824744 NA
"402" 120.599999999999 -1.4936741203113 NA
"403" 120.899999999999 0.40125046956177 NA
"404" 121.199999999999 1.38439297406467 NA
"405" 121.499999999999 1.15969840636076 NA
"406" 121.799999999999 0.401454160295624 NA
"407" 122.099999999999 0.282290693710612 NA
"408" 122.399999999999 1.03394668808359 NA
"409" 122.699999999999 1.37006378187075 NA
"410" 122.999999999999 0.942340814928443 NA
"411" 123.299999999999 0.985810631163994 NA
"412" 123.599999999999 -0.768817340006299 NA
"413" 123.899999999999 2.24300260108516 NA
"414" 124.199999999999 0.422061465980057 NA
"415" 124.499999999999 2.90215481164591 NA
"416" 124.799999999999 1.04187522728695 NA
"417" 125.099999999999 -1.05211174967787 NA
"418" 125.399999999999 0.926273704919606 NA
"419" 125.699999999999 -0.3503900678922 NA
"420" 125.999999999999 1.49906599931082 NA
"421" 126.299999999999 0.314495541973532 NA
"422" 126.599999999999 -0.960337870910484 NA
"423" 126.899999999999 -1.26400355484829 NA
"424" 127.199999999999 0.871133544843704 NA
"425" 127.499999999999 -0.383963942834241 NA
"426" 127.799999999999 0.745998664373635 NA
"427" 128.099999999999 -2.12497064801487 NA
"428" 128.399999999999 0.525580926240338 NA
"429" 128.699999999999 1.73116390625359 NA
"430" 128.999999999999 -1.62269390227463 NA
"431" 129.299999999999 1.03821122283223 NA
"432" 129.599999999999 -0.261456157186512 NA
"433" 129.899999999999 1.01514486096909 NA
"434" 130.199999999999 -0.432430951644203 NA
"435" 130.499999999999 0.985552123718147 NA
"436" 130.799999999999 1.92140988607218 NA
"437" 131.099999999999 -0.364919494431152 NA
"438" 131.399999999999 -0.776337676527477 NA
"439" 131.699999999999 0.227151937155223 NA
"440" 131.999999999999 1.82678122795738 NA
"441" 132.299999999999 0.480207545167912 NA
"442" 132.599999999999 0.773070187053551 NA
"443" 132.899999999999 -0.306620546868573 NA
"444" 133.199999999999 -0.170957148274962 NA
"445" 133.499999999999 -0.00375373487994723 NA
"446" 133.799999999999 -1.36999897954632 NA
"447" 134.099999999999 -1.41485782531092 NA
"448" 134.399999999999 2.23370508061497 NA
"449" 134.699999999999 -0.466525952148389 NA
"450" 134.999999999999 0.458881245599204 NA
"451" 135.299999999999 1.93694982045179 NA
"452" 135.599999999999 0.0969737711320062 NA
"453" 135.899999999999 -0.248874642087134 NA
"454" 136.199999999999 0.420731068612577 NA
"455" 136.499999999999 -1.20621555694444 NA
"456" 136.799999999999 0.273374086158921 NA
"457" 137.099999999999 -0.00898002466094233 NA
"458" 137.399999999999 1.9919601597751 NA
"459" 137.7 -0.89625314430845 NA
"460" 138 1.2017573369996 NA
"461" 138.3 0.416454577446274 NA
"462" 138.6 0.671801587792351 NA
"463" 138.9 0.825820469567081 NA
"464" 139.2 0.993807601992447 NA
"465" 139.5 1.09541756034019 NA
"466" 139.8 0.433836116065073 NA
"467" 140.1 0.771581250746047 NA
"468" 140.4 -0.0229462987366524 NA
"469" 140.7 1.27210508065954 NA
"470" 141 -0.187318289139291 NA
"471" 141.3 -1.46378422102088 NA
"472" 141.6 -1.15738807664414 NA
"473" 141.9 -0.0914679167110578 NA
"474" 142.2 -0.368320714696667 NA
"475" 142.5 -0.958100382665936 NA
"476" 142.8 0.98986935849665 NA
"477" 143.1 -0.395910939938038 NA
"478" 143.4 -0.0105436654840213 NA
"479" 143.7 -0.089891382816659 NA
"480" 144 0.252650693576144 NA
"481" 144.3 0.534643136189744 NA
"482" 144.6 -0.513546825847566 NA
"483" 144.9 -0.872178144007834 NA
"484" 145.2 0.621086384076968 NA
"485" 145.5 1.65692018192785 NA
"486" 145.8 0.329082179600387 NA
"487" 146.1 -0.470087722874947 NA
"488" 146.4 1.06589910085721 NA
"489" 146.7 0.774557926034835 NA
"490" 147 0.782980694592408 NA
"491" 147.3 0.329290987846468 NA
"492" 147.6 -2.17086794750439 NA
"493" 147.9 -0.108445835832331 NA
"494" 148.2 -1.16842580236115 NA
"495" 148.5 -0.519431475610591 NA
"496" 148.8 -0.189802251340262 NA
"497" 149.1 1.32295408009452 NA
"498" 149.4 0.971530877816194 NA
"499" 149.7 1.10538272392669 NA
"500" 150 -1.29286675433466 NA
"501" 150.3 1.07913239800027 NA
"502" 150.6 1.57244558389349 NA
"503" 150.9 0.0740514495098598 NA
"504" 151.2 -0.219995214527397 NA
"505" 151.5 -1.41353348864665 NA
"506" 151.8 0.110418945983159 NA
"507" 152.1 -2.27189280477092 NA
"508" 152.4 2.18624906096145 NA
"509" 152.7 0.620441266362168 NA
"510" 153 1.33826078937353 NA
"511" 153.3 0.926186378080963 NA
"512" 153.6 1.06374928341792 NA
"513" 153.9 -2.28816930092066 NA
"514" 154.2 -0.424448589058767 NA
"515" 154.5 -0.841774720015492 NA
"516" 154.8 -0.045605958271008 NA
"517" 155.1 -0.973924433109283 NA
"518" 155.4 1.08188052084346 NA
"519" 155.7 -1.54174627216612 NA
"520" 156 0.174602187375305 NA
"521" 156.3 2.26811892410587 NA
"522" 156.6 -0.403015456845913 NA
"523" 156.9 -0.247738528060037 NA
"524" 157.2 -1.08501684916874 NA
"525" 157.5 0.977323649501171 NA
"526" 157.8 -0.560655134720638 NA
"527" 158.1 0.0962454771065309 NA
"528" 158.4 -0.467262744749178 NA
"529" 158.7 -1.30668684717021 NA
"530" 159 0.98024038973507 NA
"531" 159.3 1.06313943790543 NA
"532" 159.6 -0.10036695332465 NA
"533" 159.9 0.667992984315009 NA
"534" 160.2 -0.118204446187238 NA
"535" 160.5 1.41123044150568 NA
"536" 160.8 -0.139569698322629 NA
"537" 161.1 -0.804507260503454 NA
"538" 161.4 0.432347065532991 NA
"539" 161.7 -1.42215870955703 NA
"540" 162 0.0292973217681956 NA
"541" 162.3 -1.1925839120281 NA
"542" 162.6 1.30209830565004 NA
"543" 162.9 -2.13918810142921 NA
"544" 163.2 0.406367351877063 NA
"545" 163.5 0.0818353330600814 NA
"546" 163.8 -0.856602871239915 NA
"547" 164.100000000001 0.349257655409092 NA
"548" 164.400000000001 -0.209531423672721 NA
"549" 164.700000000001 -2.2734915437235 NA
"550" 165.000000000001 -0.420674594683788 NA
"551" 165.300000000001 0.585653356275868 NA
"552" 165.600000000001 -1.07044319068391 NA
"553" 165.900000000001 -1.5101274468065 NA
"554" 166.200000000001 -0.658883134388658 NA
"555" 166.500000000001 -0.349684648830861 NA
"556" 166.800000000001 -0.06757115621745 NA
"557" 167.100000000001 0.878621674334267 NA
"558" 167.400000000001 -2.1011196003823 NA
"559" 167.700000000001 -0.94279185128898 NA
"560" 168.000000000001 0.675007506759445 NA
"561" 168.300000000001 1.621820394198 NA
"562" 168.600000000001 -0.0429725127472932 NA
"563" 168.900000000001 -0.1413085759343 NA
"564" 169.200000000001 -0.415076663320449 NA
"565" 169.500000000001 -1.62266647215254 NA
"566" 169.800000000001 -0.174064812905451 NA
"567" 170.100000000001 0.312642651700895 NA
"568" 170.400000000001 -1.94040137393001 NA
"569" 170.700000000001 -0.92183337678685 NA
"570" 171.000000000001 -1.15063687081216 NA
"571" 171.300000000001 -0.367641656027329 NA
"572" 171.600000000001 -1.19772714030496 NA
"573" 171.900000000001 -0.158701026358213 NA
"574" 172.200000000001 -0.978461825297752 NA
"575" 172.500000000001 -0.648008972566959 NA
"576" 172.800000000001 -0.380635682128173 NA
"577" 173.100000000001 0.0257435535517567 NA
"578" 173.400000000001 -0.162393505378264 NA
"579" 173.700000000001 -0.061261847033218 NA
"580" 174.000000000001 0.708613073144138 NA
"581" 174.300000000001 -0.197556494000694 NA
"582" 174.600000000001 0.263326119449458 NA
"583" 174.900000000001 -2.4891500233052 NA
"584" 175.200000000001 0.194535304330747 NA
"585" 175.500000000001 -3.33628170369912 NA
"586" 175.800000000001 0.381057517805341 NA
"587" 176.100000000001 -0.902290326074396 NA
"588" 176.400000000001 -0.179056992562618 NA
"589" 176.700000000001 -0.628436275455601 NA
"590" 177.000000000001 1.19162304590584 NA
"591" 177.300000000001 -1.55389004173329 NA
"592" 177.600000000001 -0.515923081414419 NA
"593" 177.900000000001 -1.0577251681765 NA
"594" 178.200000000001 -0.517815111347797 NA
"595" 178.500000000001 -0.295850920658188 NA
"596" 178.800000000001 1.26285774631489 NA
"597" 179.100000000001 -2.2779521653033 NA
"598" 179.400000000001 1.63389068108205 NA
"599" 179.700000000001 0.2787115348155 NA
"600" 180.000000000001 -1.10294006807032 NA
"601" 180.300000000001 -2.63465560152473 NA
"602" 180.600000000001 -1.3289058560841 NA
"603" 180.900000000001 -1.20439953369119 NA
"604" 181.200000000001 -0.433438065230275 NA
"605" 181.500000000001 -1.16677352793284 NA
"606" 181.800000000001 2.39775872927129 NA
"607" 182.100000000001 -1.03885576787003 NA
"608" 182.400000000001 -0.90487238000712 NA
"609" 182.700000000001 -1.67119844987555 NA
"610" 183.000000000001 -0.681978190914283 NA
"611" 183.300000000001 0.911188631421899 NA
"612" 183.600000000001 0.0787391976931319 NA
"613" 183.900000000001 -0.958651689660618 NA
"614" 184.200000000001 -0.93268621118344 NA
"615" 184.500000000001 1.2953108637779 NA
"616" 184.800000000001 -0.31829087096239 NA
"617" 185.100000000001 -3.4523406201912 NA
"618" 185.400000000001 -1.22844640383091 NA
"619" 185.700000000001 -1.88132163121425 NA
"620" 186.000000000001 -0.386082511131205 NA
"621" 186.300000000001 -1.32880034292618 NA
"622" 186.600000000001 -1.20903989406557 NA
"623" 186.900000000001 -2.42339814480768 NA
"624" 187.200000000001 -1.67129780519439 NA
"625" 187.500000000001 0.828873935765887 NA
"626" 187.800000000001 -1.56775788687412 NA
"627" 188.100000000001 0.269966730131306 NA
"628" 188.400000000001 -0.975319519917475 NA
"629" 188.700000000001 -1.23625573967504 NA
"630" 189.000000000001 0.79742993502072 NA
"631" 189.300000000001 0.176226709409903 NA
"632" 189.600000000001 0.311043910798651 NA
"633" 189.900000000001 -0.49465893182274 NA
"634" 190.200000000001 -0.574787572538199 NA
"635" 190.500000000002 -0.770134248114581 NA
"636" 190.800000000002 -1.7580767787324 NA
"637" 191.100000000002 -2.05096108258733 NA
"638" 191.400000000002 -1.18264635494922 NA
"639" 191.700000000002 -0.711998777153487 NA
"640" 192.000000000002 -0.219352944108458 NA
"641" 192.300000000002 -1.12963367223573 NA
"642" 192.600000000002 -0.295269726602405 NA
"643" 192.900000000002 0.85009796684004 NA
"644" 193.200000000002 -0.565490598511035 NA
"645" 193.500000000002 0.023293208108861 NA
"646" 193.800000000002 -0.214250897044926 NA
